id,jurisdiction,guide_name,spot_name,spot_type,fad_type,scope,source_kind,official_owner,official_url,latitude,longitude,coordinate_role,distance_from_access_nm,depth_m,planner_eligible,map_eligible,role,score_impact,review_status,notes
qld_official_fad:fad_20_noosa,QLD,Find a fish aggregating device,FAD 20: Noosa,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-26.378333,153.238333,official_coordinate,9 from Noosa,52,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_9_noosa,QLD,Find a fish aggregating device,FAD 9: Noosa,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-26.2593,153.329233,official_coordinate,14 from Noosa,55,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_10_double_island_offshore,QLD,Find a fish aggregating device,FAD 10: Double Island offshore,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-25.884583,153.365117,official_coordinate,16 from Wide Bay Bar,57,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_21_k_gari_formerly_fraser_island_offshore,QLD,Find a fish aggregating device,FAD 21: K’gari (formerly Fraser Island) offshore,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-25.687817,153.376933,official_coordinate,17 from Wide Bay bar,51,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_1a_gold_coast_continental_shelf,QLD,Find a fish aggregating device,SFAD 1A: Gold Coast continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.9257,153.896067,official_coordinate,25 from Gold Coast Seaway,256,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_1b_gold_coast_continental_shelf,QLD,Find a fish aggregating device,SFAD 1B: Gold Coast continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.90925,153.9018,official_coordinate,25 from Gold Coast Seaway,273,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_1c_gold_coast_continental_shelf,QLD,Find a fish aggregating device,SFAD 1C: Gold Coast continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.92375,153.91275,official_coordinate,26 from Gold Coast Seaway,306,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_2a_point_lookout_continental_shelf,QLD,Find a fish aggregating device,SFAD 2A: Point Lookout continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.428667,153.8294,official_coordinate,19 from South Passage Bar,250,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_2b_point_lookout_continental_shelf,QLD,Find a fish aggregating device,SFAD 2B: Point Lookout continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.4149,153.841483,official_coordinate,20 from South Passage Bar,258,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_2c_point_lookout_continental_shelf,QLD,Find a fish aggregating device,SFAD 2C: Point Lookout continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.428967,153.854633,official_coordinate,20 from South Passage Bar,290,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
